order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX04789,2018-01-15,08:20:16,Breakfast,BK,"[('Pancake', 5), ('Coffee', 4)]",151.25,-37.8072045,144.95692,1,8.234,3.4099884
ORDK01072,2018-09-20,16:37:10,Dinner,BK,"[('Pasta', 5), ('Shrimp', 3), ('Salmon', 5)]",504.5,-37.8199004,144.9650407,0,7.864,22.4235075
ORDC09189,2018-05-20,12:33:48,Lunch,NS,"[('Burger', 2), ('Salad', 10), ('Fries', 2), ('Steak', 2), ('Chicken', 4)]",476.0,-37.8020399,144.9570886,0,7.507,15.3717263
ORDJ02928,2018-06-13,13:24:30,Lunch,TP,"[('Salad', 9), ('Burger', 3), ('Fries', 5), ('Chicken', 6), ('Steak', 2)]",589.8,-37.81115,144.9729569,0,8.877,12.3342274
ORDX03838,2018-03-23,10:42:15,Breakfast,BK,"[('Eggs', 1), ('Coffee', 5)]",59.5,-37.8207322,144.9848817,0,6.407,11.2143126
ORDA06991,2018-11-07,18:18:35,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 10)]",590.0,-37.81031,144.9615039,0,7.608,14.1354392
ORDZ05843,2018-01-09,08:10:08,Breakfast,NS,"[('Cereal', 7), ('Coffee', 7), ('Pancake', 6)]",345.0,-37.8114272,144.9653618,1,7.593,5.8726652
ORDA10851,2018-12-17,19:39:43,Dinner,BK,"[('Shrimp', 5), ('Pasta', 3), ('Fish&Chips', 4), ('Salmon', 6)]",738.5,-37.8067504,144.9529971,0,8.445,15.3729067
ORDY09036,2018-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 1), ('Pasta', 9), ('Shrimp', 1), ('Salmon', 7)]",623.5,-37.8149599,144.9546275,0,8.593,14.1612227
ORDY06497,2018-11-24,18:49:00,Dinner,TP,"[('Shrimp', 2), ('Salmon', 5), ('Pasta', 2)]",368.0,-37.8135052,144.9404441,0,10.092,15.2351443
ORDI06430,2018-05-22,12:33:48,Lunch,NS,"[('Salad', 8), ('Chicken', 2)]",201.6,-37.8048146,144.940066,0,9.84,15.091811
ORDB07610,2018-10-11,17:17:44,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 5), ('Shrimp', 1), ('Salmon', 5)]",544.0,-37.812044,144.9535421,0,8.955,13.572732
ORDB00798,2018-05-20,12:33:48,Lunch,TP,"[('Chicken', 7), ('Fries', 6)]",296.0,-37.8019125,144.9570916,0,9.524,14.8370525
ORDI02109,2018-01-25,08:40:33,Breakfast,NS,"[('Pancake', 1), ('Cereal', 6)]",150.25,-37.8088541,144.9362498,0,10.046,7.4500554
ORDA00213,2018-05-22,12:33:48,Lunch,BK,"[('Fries', 3), ('Salad', 2), ('Steak', 7), ('Burger', 2)]",447.4,-37.8115789,145.0113915,0,3.12,8.6935367
ORDZ07180,2018-02-07,09:10:59,Breakfast,NS,"[('Cereal', 1), ('Coffee', 2)]",36.0,-37.8050725,144.9277251,0,10.587,15.3841869
ORDB05948,2018-11-12,18:28:43,Dinner,TP,"[('Shrimp', 2), ('Pasta', 8), ('Salmon', 6), ('Fish&Chips', 7)]",819.0,-37.8151942,144.9397467,0,10.194,13.9168607
ORDC05636,2018-04-19,11:32:57,Breakfast,NS,"[('Pancake', 5), ('Coffee', 1), ('Cereal', 3), ('Eggs', 3)]",257.75,-37.8135784,144.9740498,0,7.694,12.8217714
ORDZ02800,2018-09-21,16:37:10,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 3), ('Salmon', 7)]",500.0,-37.8201764,144.9578324,0,9.16,15.2902867
ORDY00350,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 1), ('Shrimp', 2)]",289.0,-37.810097,144.9960508,0,10.687,15.1182242
ORDI00109,2018-07-29,14:55:46,Lunch,NS,"[('Salad', 10), ('Steak', 3), ('Burger', 8), ('Chicken', 5), ('Fries', 4)]",763.0,-37.8174523,144.9459675,0,9.432,8.63464795
ORDI04711,2018-04-28,11:53:14,Breakfast,NS,"[('Pancake', 3), ('Eggs', 6), ('Cereal', 6), ('Coffee', 2)]",345.75,-37.8232442,144.9687669,0,9.012,15.8131921
ORDK05405,2018-11-28,18:59:09,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 1)]",321.0,-37.8094472,144.9725884,0,6.702,13.5812194
ORDY08605,2018-07-20,14:35:29,Lunch,TP,"[('Salad', 9), ('Steak', 5), ('Chicken', 7), ('Burger', 1)]",634.8,-37.8161096,144.9527874,0,8.722,12.0023468
ORDY09920,2018-08-01,14:55:46,Lunch,TP,"[('Steak', 3), ('Chicken', 4)]",263.0,-37.7990664,144.9728229,0,10.249,13.0992869
ORDI05321,2018-03-18,10:32:06,Breakfast,NS,"[('Coffee', 4), ('Cereal', 7), ('Pancake', 7)]",346.75,-37.8134528,144.9738281,0,7.678,14.821403
ORDY04285,2018-03-25,10:42:15,Breakfast,TP,"[('Cereal', 10), ('Coffee', 7), ('Pancake', 8)]",456.5,-37.8200618,145.0132237,0,11.774,15.3503907
ORDC04191,2018-11-20,18:38:52,Dinner,NS,"[('Salmon', 4), ('Shrimp', 10), ('Fish&Chips', 2)]",774.0,-37.8141184,145.009281,0,10.596,16.6164996
ORDK10604,2018-12-26,19:49:51,Dinner,BK,"[('Fish&Chips', 7), ('Shrimp', 10)]",785.0,-37.803485,144.9654717,0,7.537,14.489983
ORDJ08757,2018-02-23,09:41:24,Breakfast,TP,"[('Eggs', 6), ('Pancake', 4), ('Cereal', 1), ('Coffee', 6)]",295.0,-37.8237154,144.9673126,0,7.845,11.0353536
ORDJ10566,2018-06-21,13:34:38,Lunch,TP,"[('Burger', 7), ('Steak', 4), ('Fries', 1), ('Chicken', 8), ('Salad', 4)]",733.8,-37.834322,144.9051637,0,13.156,16.2912612
ORDA09844,2018-07-31,14:55:46,Lunch,BK,"[('Chicken', 7), ('Salad', 10), ('Fries', 4), ('Steak', 2), ('Burger', 2)]",596.0,-37.8055792,144.9813172,0,6.519,12.6009859
ORDA10803,2018-02-01,09:00:50,Breakfast,BK,"[('Cereal', 1), ('Coffee', 2), ('Eggs', 5), ('Pancake', 10)]",388.5,-37.8201239,144.9646328,0,8.056,12.9243947
ORDA09597,2018-08-13,15:26:11,Lunch,BK,"[('Fries', 6), ('Salad', 9), ('Chicken', 4), ('Burger', 2), ('Steak', 3)]",551.8,-37.7999974,144.963181,0,8.084,14.3697494
ORDB03685,2018-04-08,11:12:40,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Pancake', 5), ('Eggs', 8)]",459.25,-37.7996903,144.9576193,0,9.74,14.1795388
ORDI08239,2018-04-14,11:22:49,Breakfast,NS,"[('Cereal', 9), ('Eggs', 4), ('Coffee', 3)]",299.5,-37.8046538,144.945257,0,8.827,15.5903396
ORDK10237,2018-11-27,18:59:09,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 9), ('Pasta', 6), ('Shrimp', 5)]",914.0,-37.8161305,144.9455199,0,9.259,15.9637466
ORDJ09373,2018-09-30,16:57:27,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 10), ('Salmon', 5), ('Shrimp', 5)]",1065.0,-37.8162225,144.9383605,0,10.289,15.710681
ORDC03335,2018-10-28,17:58:18,Dinner,NS,"[('Shrimp', 5), ('Salmon', 3)]",393.0,-37.8090972,144.9479287,0,8.879,17.1667338
ORDJ07222,2018-04-19,11:32:57,Breakfast,TP,"[('Cereal', 6), ('Coffee', 5), ('Eggs', 4), ('Pancake', 1)]",275.75,-37.8068238,144.9501402,0,9.558,11.8124668
ORDB09805,2018-09-07,16:16:54,Dinner,TP,"[('Pasta', 1), ('Salmon', 5)]",232.5,-37.8205616,144.9772587,0,8.714,13.2874154
ORDB00720,2018-05-11,12:13:31,Lunch,TP,"[('Salad', 5), ('Burger', 7)]",303.0,-37.8245778,145.0111849,0,11.578,14.7703045
ORDZ10310,2018-01-31,09:00:50,Breakfast,NS,"[('Coffee', 1), ('Cereal', 6)]",133.5,-37.8212791,144.9671813,0,8.848,21.29709855
ORDY02026,2018-12-12,19:29:34,Dinner,TP,"[('Shrimp', 9), ('Salmon', 10), ('Fish&Chips', 4), ('Pasta', 4)]",1146.0,-37.8237281,144.9878515,0,9.401,12.8820162
ORDJ06430,2018-07-16,14:25:21,Lunch,TP,"[('Steak', 8), ('Chicken', 1), ('Salad', 8), ('Burger', 9), ('Fries', 6)]",880.6,-37.8226356,144.9517932,0,8.525,11.979712
ORDC00959,2018-02-10,09:10:59,Breakfast,NS,"[('Cereal', 10), ('Pancake', 7)]",379.75,-37.8088472,144.9661252,0,7.188,14.222293
ORDB06764,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 1), ('Pancake', 7), ('Coffee', 7)]",244.25,-37.8032412,144.9925347,0,11.013,13.1251133
ORDC02136,2018-12-19,19:39:43,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 5), ('Shrimp', 2)]",420.5,-37.8143317,144.9359226,0,10.064,16.2671655
ORDY02216,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 5), ('Eggs', 7)]",191.5,-37.8127024,144.94298,1,9.836,6.5026915
ORDY04192,2018-04-01,10:52:23,Breakfast,TP,"[('Pancake', 3), ('Cereal', 8), ('Coffee', 4)]",270.75,-37.817049,144.9534384,0,8.592,12.8119915
ORDJ00752,2018-07-03,14:05:04,Lunch,TP,"[('Burger', 1), ('Chicken', 9), ('Salad', 10), ('Steak', 9), ('Fries', 6)]",968.0,-37.8076044,144.9628968,0,8.888,12.4502351
ORDK00978,2018-08-26,15:46:28,Lunch,BK,"[('Fries', 5), ('Salad', 8)]",197.6,-37.8123375,144.9385228,0,10.441,18.7927485
ORDX06680,2018-08-15,15:26:11,Lunch,BK,"[('Salad', 10), ('Steak', 10), ('Burger', 7), ('Chicken', 6), ('Fries', 4)]",1079.0,-37.8078965,144.9768616,0,6.232,12.098323
ORDA10379,2018-06-20,13:34:38,Lunch,BK,"[('Burger', 2), ('Salad', 9), ('Steak', 5), ('Chicken', 3), ('Fries', 10)]",657.8,-37.8226066,144.9579795,0,8.594,14.1885453
ORDJ08328,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1)]",227.5,-37.8051044,144.9521935,0,9.571,15.1562533
ORDI02833,2018-03-31,10:52:23,Breakfast,NS,"[('Eggs', 8), ('Pancake', 6)]",321.5,-37.8035896,144.9387291,0,9.699,17.205227
ORDK11055,2018-03-03,10:01:41,Breakfast,BK,"[('Coffee', 10), ('Cereal', 1)]",96.0,-37.8208675,144.956,0,8.511,16.0595757
ORDI02489,2018-05-07,12:03:22,Lunch,NS,"[('Fries', 5), ('Salad', 5)]",146.0,-37.8040517,144.9581406,0,7.561,13.4885665
ORDI03899,2018-08-09,15:16:03,Lunch,NS,"[('Burger', 4), ('Steak', 9)]",529.0,-37.7989401,144.9629875,0,6.924,12.6268771
ORDY04787,2018-05-09,12:13:31,Lunch,TP,"[('Burger', 6), ('Salad', 7), ('Fries', 6), ('Steak', 3), ('Chicken', 1)]",545.4,-37.8175356,144.989861,0,9.678,13.1674836
ORDZ09727,2018-11-26,18:49:00,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 1)]",89.0,-37.8231635,144.950924,0,9.856,15.9854682
ORDJ00559,2018-06-10,13:14:21,Lunch,TP,"[('Steak', 9), ('Fries', 6), ('Salad', 8), ('Chicken', 9), ('Burger', 2)]",964.6,-37.8142345,144.9637244,0,8.028,12.6680511
ORDB06322,2018-04-03,11:02:32,Breakfast,TP,"[('Pancake', 4), ('Coffee', 1)]",104.5,-37.8126977,144.990166,0,10.05,12.5086961
ORDK07760,2018-06-07,13:14:21,Lunch,BK,"[('Chicken', 7), ('Burger', 6), ('Fries', 9), ('Steak', 1)]",563.0,-37.8037471,144.9489054,0,8.869,15.1833239
ORDX07485,2018-04-01,10:52:23,Breakfast,BK,"[('Coffee', 2), ('Pancake', 8), ('Cereal', 2)]",251.0,-37.8062689,144.9584207,0,7.849,15.4913068
ORDI10297,2018-09-09,16:16:54,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 6), ('Salmon', 6), ('Pasta', 8)]",965.0,-37.8233614,144.9937359,0,9.975,17.703724
ORDC02981,2018-10-27,17:58:18,Dinner,NS,"[('Pasta', 10), ('Salmon', 7), ('Shrimp', 4)]",778.0,-37.8185602,144.9991906,0,10.05,17.9068924
ORDC09355,2018-05-03,12:03:22,Lunch,NS,"[('Steak', 7), ('Salad', 2), ('Chicken', 10), ('Burger', 9)]",948.4,-37.8032472,144.9635538,0,6.983,12.8168611
ORDJ02713,2018-04-22,11:43:05,Breakfast,TP,"[('Eggs', 3), ('Pancake', 8), ('Coffee', 2)]",275.0,-37.818906,144.9533111,0,8.513,12.6022371
ORDC01258,2018-07-04,14:05:04,Lunch,NS,"[('Burger', 9), ('Fries', 5), ('Salad', 7), ('Chicken', 7), ('Steak', 3)]",818.4,-37.8041871,145.0022771,0,9.288,14.558593
ORDK04923,2018-03-20,10:32:06,Breakfast,BK,"[('Eggs', 6), ('Pancake', 3), ('Cereal', 9)]",393.75,-37.8104287,144.9571029,0,8.086,12.8598453
ORDA05736,2018-04-09,11:12:40,Breakfast,BK,"[('Eggs', 4), ('Pancake', 1), ('Cereal', 10), ('Coffee', 6)]",367.25,-37.8206199,144.9487372,0,9.207,6.9079721
ORDB03591,2018-11-12,18:28:43,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 2), ('Salmon', 9)]",659.0,-37.8024849,144.9754115,0,9.978,13.8978053
ORDY09409,2018-03-27,10:42:15,Breakfast,TP,"[('Cereal', 5), ('Eggs', 2), ('Pancake', 5), ('Coffee', 4)]",300.25,-37.8200469,144.9547662,0,8.276,10.9391203
ORDZ07164,2018-10-17,17:38:01,Dinner,NS,"[('Pasta', 8), ('Shrimp', 4), ('Salmon', 8)]",764.0,-37.8008808,144.9491965,0,8.104,13.9835866
ORDY01746,2018-02-24,09:41:24,Breakfast,TP,"[('Eggs', 8), ('Cereal', 2), ('Coffee', 3)]",240.5,-37.799875,144.9459571,0,10.55,15.1009272
ORDB09599,2018-07-14,14:25:21,Lunch,TP,"[('Steak', 5), ('Salad', 10)]",397.0,-37.8188131,145.0017824,0,10.746,15.0759106
ORDX02238,2018-08-28,15:56:37,Lunch,BK,"[('Chicken', 9), ('Salad', 5), ('Fries', 6), ('Steak', 9)]",851.0,-37.7771027,144.9604627,0,10.919,16.8791873
ORDC03378,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 6)]",358.5,-37.8187501,144.9533484,0,9.224,14.4675364
ORDK06862,2018-03-15,10:21:58,Breakfast,BK,"[('Cereal', 5), ('Pancake', 8), ('Coffee', 3)]",321.5,-37.8031708,144.9484204,0,8.975,13.4164681
ORDA04208,2018-10-09,17:17:44,Dinner,BK,"[('Salmon', 4), ('Pasta', 8)]",384.0,-37.8120238,144.9523039,0,8.571,15.0599513
ORDX00060,2018-03-21,10:32:06,Breakfast,BK,"[('Coffee', 9), ('Cereal', 3), ('Pancake', 2), ('Eggs', 10)]",399.0,-37.8159437,144.9609659,0,8.013,6.44782435
ORDX11105,2018-02-02,09:00:50,Breakfast,BK,"[('Eggs', 3), ('Coffee', 9)]",133.5,-37.823551,144.9862938,0,6.6,11.6589839
ORDX04284,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 9), ('Steak', 7), ('Burger', 8)]",851.0,-37.82305,144.95599,0,9.284,17.3796648
ORDK10071,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 2), ('Cereal', 10), ('Coffee', 6)]",299.0,-37.8046538,144.945257,0,9.028,16.4439921
ORDZ03666,2018-04-27,11:43:05,Breakfast,NS,"[('Coffee', 6), ('Eggs', 10), ('Cereal', 10), ('Pancake', 3)]",547.75,-37.8134421,144.9654215,0,7.849,18.302320350000002
ORDK00795,2018-12-05,19:09:17,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 2)]",292.0,-37.8191325,144.9539896,0,8.709,15.5377128
ORDZ08655,2018-01-21,08:30:25,Breakfast,NS,"[('Pancake', 10), ('Cereal', 10), ('Coffee', 6), ('Eggs', 3)]",563.5,-37.8005161,144.9723404,0,6.327,13.3226775
ORDZ10190,2018-11-15,18:28:43,Dinner,NS,"[('Salmon', 7), ('Shrimp', 8)]",719.0,-37.8202439,144.9853076,0,9.146,22.746792749999997
ORDC05267,2018-08-29,15:56:37,Lunch,NS,"[('Salad', 6), ('Burger', 8)]",351.2,-37.8130502,144.9513876,0,8.584,13.9904725
ORDC10075,2018-05-15,12:23:39,Lunch,NS,"[('Fries', 6), ('Chicken', 9)]",360.0,-37.8248372,144.9539301,0,10.052,15.4181181
ORDZ02669,2018-11-25,18:49:00,Dinner,NS,"[('Salmon', 8), ('Pasta', 9)]",575.5,-37.8087794,144.9828008,0,7.895,15.8126057
ORDJ06950,2018-07-01,13:54:55,Lunch,TP,"[('Chicken', 3), ('Steak', 2), ('Fries', 2)]",210.0,-37.8106585,144.959837,0,8.632,13.4822209
ORDJ02896,2018-03-10,10:11:49,Breakfast,TP,"[('Coffee', 10), ('Eggs', 10), ('Pancake', 5)]",416.25,-37.8229914,144.9762569,0,8.121,12.2301055
ORDA00891,2018-05-27,12:43:56,Lunch,BK,"[('Steak', 2), ('Salad', 4), ('Burger', 3), ('Chicken', 10), ('Fries', 4)]",619.8,-37.815037,145.0142875,0,4.471,12.7430631
ORDB09425,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 8), ('Steak', 5)]",321.0,-37.809587,145.0021112,0,11.334,15.8178093
ORDX00360,2018-09-21,16:37:10,Dinner,BK,"[('Pasta', 5), ('Shrimp', 4), ('Fish&Chips', 2), ('Salmon', 6)]",669.5,-37.8201245,144.9583277,0,8.296,14.8744548
ORDJ10662,2018-05-06,12:03:22,Lunch,TP,"[('Salad', 8), ('Fries', 8)]",233.6,-37.8049604,144.9315487,0,11.733,16.2312567
ORDY07888,2018-12-15,19:29:34,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 6)]",457.5,-37.8089652,144.9708184,0,9.108,14.8738594
ORDK03736,2018-04-29,11:53:14,Breakfast,BK,"[('Coffee', 5), ('Cereal', 7), ('Eggs', 2), ('Pancake', 10)]",471.0,-37.8176262,145.0055016,0,4.258,11.391911
ORDX07065,2018-10-20,17:38:01,Dinner,BK,"[('Salmon', 10), ('Shrimp', 5), ('Fish&Chips', 8)]",960.0,-37.8231031,144.9699767,0,7.991,17.5966892
ORDC02248,2018-09-15,16:27:02,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 4), ('Pasta', 10)]",666.0,-37.8097992,144.9918955,0,8.74,16.6566366
ORDJ09496,2018-05-26,12:43:56,Lunch,TP,"[('Fries', 3), ('Chicken', 5), ('Burger', 1), ('Steak', 1), ('Salad', 6)]",375.2,-37.8041053,144.9585577,0,9.23,14.0548263
ORDY10290,2018-11-02,18:08:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 5), ('Fish&Chips', 3), ('Salmon', 5)]",555.5,-37.8096417,144.971036,0,9.021,13.2897575
ORDX03972,2018-11-07,18:18:35,Dinner,BK,"[('Shrimp', 6), ('Pasta', 5)]",461.5,-37.809293,144.9610516,0,7.711,14.3618567
ORDI09834,2018-09-06,16:06:45,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 3), ('Shrimp', 7)]",606.0,-37.8167083,144.9273935,0,10.407,16.4204786
ORDB06671,2018-08-16,15:26:11,Lunch,TP,"[('Salad', 10), ('Chicken', 5), ('Fries', 4)]",380.0,-37.8096126,144.9756618,0,9.066,12.3141815
ORDK06689,2018-11-20,18:38:52,Dinner,BK,"[('Salmon', 5), ('Pasta', 5)]",342.5,-37.8141184,145.009281,0,3.568,9.7407632
ORDX06861,2018-07-02,14:05:04,Lunch,BK,"[('Steak', 10), ('Fries', 10)]",570.0,-37.8095468,144.9639783,0,7.367,13.4278821
ORDJ10071,2018-07-31,14:55:46,Lunch,TP,"[('Steak', 10), ('Burger', 9), ('Salad', 3), ('Fries', 4)]",828.6,-37.8089494,144.936611,0,10.471,13.8651269
ORDC06428,2018-08-12,15:26:11,Lunch,NS,"[('Chicken', 10), ('Steak', 4), ('Fries', 5), ('Burger', 10)]",870.0,-37.8157318,144.9897365,0,9.123,16.5882275
ORDZ04273,2018-02-03,09:00:50,Breakfast,NS,"[('Coffee', 5), ('Pancake', 6), ('Cereal', 4), ('Eggs', 1)]",289.0,-37.8177706,144.9317783,0,9.522,16.5946089
ORDC03000,2018-09-14,16:27:02,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 1), ('Shrimp', 10), ('Pasta', 5)]",917.5,-37.7999943,144.9545339,0,7.561,13.3838179
ORDI06423,2018-01-26,08:40:33,Breakfast,NS,"[('Eggs', 5), ('Cereal', 3), ('Coffee', 2), ('Pancake', 2)]",236.5,-37.8244678,144.9565472,0,9.685,7.4292722
ORDB02705,2018-01-09,08:10:08,Breakfast,TP,"[('Cereal', 5), ('Eggs', 5), ('Coffee', 3), ('Pancake', 7)]",407.25,-37.8146512,144.9382809,1,10.302,6.7867908
ORDJ09565,2018-02-19,09:31:16,Breakfast,TP,"[('Eggs', 2), ('Pancake', 9), ('Coffee', 8)]",322.25,-37.8242449,144.9868322,0,9.036,11.8980403
ORDC03017,2018-07-28,14:55:46,Lunch,NS,"[('Salad', 9), ('Fries', 3), ('Steak', 7), ('Burger', 4), ('Chicken', 7)]",853.8,-37.802079,144.9594714,0,7.268,14.6573075
ORDJ03758,2018-03-13,10:21:58,Breakfast,TP,"[('Coffee', 7), ('Eggs', 8), ('Pancake', 8)]",422.5,-37.8102123,144.9807122,0,9.392,12.095476
ORDK00102,2018-05-13,12:23:39,Lunch,BK,"[('Steak', 7), ('Chicken', 5)]",475.0,-37.8005394,144.9346418,0,12.271,21.1158076
ORDA04260,2018-11-11,18:18:35,Dinner,BK,"[('Shrimp', 8), ('Pasta', 3)]",514.5,-37.7996716,144.9254114,0,11.142,20.1110363
ORDC08255,2018-08-01,14:55:46,Lunch,NS,"[('Burger', 9), ('Steak', 2), ('Fries', 7), ('Chicken', 3), ('Salad', 8)]",686.6,-37.8187144,144.9167461,0,11.065,16.261318
ORDB03264,2018-09-25,16:47:19,Dinner,TP,"[('Pasta', 1), ('Salmon', 2), ('Shrimp', 10)]",649.5,-37.8148227,144.9649463,0,7.998,12.5826875
ORDI07605,2018-02-14,09:21:07,Breakfast,NS,"[('Cereal', 7), ('Pancake', 6), ('Eggs', 3)]",358.5,-37.8086821,144.9548234,0,8.183,12.9021197
ORDB09976,2018-11-28,18:59:09,Dinner,TP,"[('Shrimp', 9), ('Salmon', 10), ('Fish&Chips', 9), ('Pasta', 6)]",1376.0,-37.8095675,144.9724362,0,9.117,13.2787219
ORDI02359,2018-04-07,11:12:40,Breakfast,NS,"[('Pancake', 3), ('Coffee', 3)]",95.25,-37.8147977,145.0118159,0,10.859,17.4062711
ORDI04740,2018-11-18,18:38:52,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 3)]",242.5,-37.816669,145.008826,0,10.761,19.2187844
ORDK02213,2018-10-07,17:17:44,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 10)]",760.0,-37.8216013,144.961298,0,8.241,17.4207642
ORDJ06907,2018-06-18,13:34:38,Lunch,TP,"[('Salad', 10), ('Chicken', 5)]",332.0,-37.8035714,144.9264273,0,11.567,14.7346478
ORDB01353,2018-09-22,16:47:19,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 4), ('Shrimp', 6), ('Pasta', 4)]",843.0,-37.8042118,144.9878906,0,10.521,15.4448221
ORDJ01917,2018-12-20,19:39:43,Dinner,TP,"[('Pasta', 7), ('Salmon', 10), ('Fish&Chips', 10), ('Shrimp', 7)]",1330.5,-37.8129675,144.9336625,0,11.367,15.4278548
ORDZ10341,2018-10-01,16:57:27,Dinner,NS,"[('Salmon', 8), ('Shrimp', 1), ('Pasta', 2)]",437.0,-37.817899,144.9502679,0,9.53,15.5057598
ORDB02913,2018-02-10,09:21:07,Breakfast,TP,"[('Coffee', 6), ('Eggs', 1)]",67.0,-37.8068471,144.9657943,0,9.088,13.1586924
ORDB06684,2018-12-09,19:19:26,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 9), ('Shrimp', 9)]",965.0,-37.8118628,144.9383351,0,10.294,16.1207988
ORDX05522,2018-12-12,19:29:34,Dinner,BK,"[('Salmon', 3), ('Shrimp', 1)]",177.0,-37.8177496,144.9746972,0,7.154,14.2182413
ORDC09603,2018-03-09,10:11:49,Breakfast,NS,"[('Coffee', 7), ('Cereal', 5)]",157.5,-37.8141627,144.9776608,0,8.08,12.487523
ORDK00627,2018-02-14,09:21:07,Breakfast,BK,"[('Coffee', 6), ('Cereal', 10), ('Pancake', 10), ('Eggs', 6)]",629.5,-37.8252459,144.9806127,0,7.163,11.8016904
ORDZ10928,2018-10-20,17:38:01,Dinner,NS,"[('Pasta', 2), ('Shrimp', 5), ('Fish&Chips', 5)]",500.0,-37.8078257,144.9919877,0,8.518,16.2233527
ORDA06504,2018-04-15,11:22:49,Breakfast,BK,"[('Pancake', 9), ('Eggs', 2), ('Cereal', 1), ('Coffee', 9)]",350.75,-37.8165205,144.9859039,0,5.968,13.3046426
ORDB04072,2018-05-03,12:03:22,Lunch,TP,"[('Burger', 7), ('Salad', 1), ('Chicken', 9), ('Steak', 5)]",747.2,-37.7999068,145.0000316,0,11.973,14.3987027
ORDZ10167,2018-10-11,17:17:44,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 4), ('Pasta', 7)]",391.5,-37.8117421,144.9534038,0,8.452,14.714578
ORDI02289,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 4), ('Shrimp', 1)]",164.0,-37.8154001,144.9997466,0,9.961,16.1588874
ORDX01826,2018-03-01,09:51:32,Breakfast,BK,"[('Eggs', 6), ('Pancake', 10), ('Coffee', 5), ('Cereal', 10)]",622.0,-37.8159318,145.0135796,0,3.933,8.2777339
ORDK02905,2018-05-22,12:33:48,Lunch,BK,"[('Steak', 4), ('Salad', 7), ('Burger', 7), ('Chicken', 1), ('Fries', 1)]",561.4,-37.8181546,144.9954403,0,5.184,10.6073327
ORDA09529,2018-08-02,15:05:54,Lunch,BK,"[('Salad', 7), ('Burger', 4)]",244.4,-37.8000506,144.980491,0,6.764,13.5430674
ORDC00342,2018-11-10,18:18:35,Dinner,NS,"[('Shrimp', 1), ('Pasta', 8), ('Fish&Chips', 6)]",484.0,-37.8205902,144.9830457,0,9.134,17.2043124
ORDI08117,2018-06-02,13:04:13,Lunch,NS,"[('Burger', 4), ('Steak', 4), ('Fries', 8), ('Chicken', 8)]",656.0,-37.8183066,144.9648413,0,8.523,16.1480515
ORDZ00263,2018-10-22,17:48:10,Dinner,NS,"[('Pasta', 3), ('Salmon', 2), ('Fish&Chips', 10)]",514.5,-37.8207339,144.9669253,0,8.825,15.0372096
ORDX02362,2018-07-25,14:45:38,Lunch,BK,"[('Steak', 5), ('Burger', 10)]",535.0,-37.811791,144.9565361,0,8.078,7.10998425
ORDI03054,2018-06-04,13:04:13,Lunch,NS,"[('Burger', 3), ('Fries', 9), ('Steak', 3)]",336.0,-37.8111049,144.9567859,0,8.103,13.0109688
ORDK07261,2018-09-27,16:57:27,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 5)]",395.0,-37.8009777,144.9430591,0,9.497,16.9780137
ORDX02840,2018-07-28,14:55:46,Lunch,BK,"[('Fries', 1), ('Chicken', 7), ('Salad', 4), ('Burger', 1)]",335.8,-37.8241367,144.9848488,0,6.672,15.6425509
