order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA06160,2018-05-22,12:33:48,Lunch,BK,"[('Steak', 1), ('Burger', 4)]",169.0,-37.8191071,144.9919458,0,5.615,11.550492
ORDI02461,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 7), ('Cereal', 5), ('Coffee', 3), ('Eggs', 6)]",429.25,-37.8046538,144.945257,0,8.827,15.3333636
ORDC03087,2018-11-05,18:08:27,Dinner,NS,"[('Salmon', 5), ('Pasta', 1)]",232.5,-37.8162727,144.9639596,0,8.291,14.0008135
ORDI03366,2018-04-27,11:53:14,Breakfast,NS,"[('Cereal', 5), ('Eggs', 6), ('Coffee', 1), ('Pancake', 9)]",462.75,-37.8233885,144.9680947,0,9.057,14.1682687
ORDI05805,2018-04-08,11:12:40,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 1), ('Pancake', 9)]",487.75,-37.8147513,144.96288,0,8.271,15.4294023
ORDK07761,2018-01-13,08:20:16,Breakfast,BK,"[('Eggs', 4), ('Pancake', 1)]",112.25,-37.8163922,144.9373381,1,10.032,8.8102577
ORDK02168,2018-03-15,10:21:58,Breakfast,BK,"[('Cereal', 6), ('Eggs', 8)]",302.0,-37.8196791,144.9816751,0,6.62,11.4928447
ORDI06306,2018-07-08,14:15:12,Lunch,NS,"[('Burger', 9), ('Steak', 5), ('Chicken', 8), ('Fries', 9), ('Salad', 8)]",1005.6,-37.8198164,144.9612635,0,8.911,16.1143778
ORDK00189,2018-08-24,15:46:28,Lunch,BK,"[('Salad', 2), ('Burger', 5)]",189.4,-37.803193,144.9512462,0,8.584,14.5249502
ORDC04540,2018-10-04,17:07:36,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 8)]",572.0,-37.8088204,144.9421927,0,9.937,15.6912112
ORDZ01883,2018-01-26,08:50:42,Breakfast,NS,"[('Pancake', 10), ('Coffee', 2), ('Cereal', 7), ('Eggs', 8)]",580.5,-37.8189974,144.9465067,0,9.62,14.5679541
ORDK07651,2018-05-19,12:33:48,Lunch,BK,"[('Burger', 10), ('Steak', 2), ('Salad', 4), ('Chicken', 2)]",532.8,-37.8029301,144.9581447,0,8.037,16.2376948
ORDY06314,2018-03-17,10:21:58,Breakfast,TP,"[('Eggs', 9), ('Cereal', 8), ('Pancake', 2)]",414.5,-37.8234763,144.9880274,0,9.358,13.1834182
ORDI05525,2018-11-01,18:08:27,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 6), ('Pasta', 10)]",1025.0,-37.8046197,144.9884451,0,8.046,13.9777959
ORDC02769,2018-05-19,12:33:48,Lunch,NS,"[('Salad', 1), ('Fries', 3), ('Burger', 2), ('Chicken', 3), ('Steak', 3)]",346.2,-37.8050872,144.9676227,0,6.764,14.6189604
ORDX05794,2018-06-11,13:14:21,Lunch,BK,"[('Steak', 4), ('Chicken', 5), ('Salad', 6), ('Burger', 9), ('Fries', 4)]",770.2,-37.8012711,144.9741407,0,7.203,12.7836588
ORDJ09278,2018-07-14,14:25:21,Lunch,TP,"[('Burger', 3), ('Salad', 9), ('Chicken', 4)]",375.8,-37.8190538,144.953948,0,8.431,13.5473969
ORDB04371,2018-01-16,08:30:25,Breakfast,TP,"[('Coffee', 9), ('Cereal', 10), ('Eggs', 2), ('Pancake', 1)]",345.75,-37.8093611,144.9645195,1,8.718,5.6098789
ORDY07605,2018-06-27,13:54:55,Lunch,TP,"[('Burger', 6), ('Chicken', 1)]",218.0,-37.8246995,144.9847078,0,8.919,12.1561681
ORDZ08852,2018-08-06,15:05:54,Lunch,NS,"[('Fries', 10), ('Chicken', 5), ('Steak', 2), ('Burger', 5), ('Salad', 3)]",576.6,-37.8098265,144.9668282,0,7.285,13.6202284
ORDB09971,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 5), ('Pasta', 8)]",425.0,-37.8224366,144.9927925,0,9.746,13.7046045
ORDX04247,2018-07-01,13:54:55,Lunch,BK,"[('Chicken', 3), ('Fries', 1), ('Salad', 5)]",194.0,-37.8008323,144.9418537,0,9.594,18.1470212
ORDB10282,2018-01-26,08:50:42,Breakfast,TP,"[('Eggs', 8), ('Coffee', 5), ('Pancake', 7), ('Cereal', 1)]",404.25,-37.8117547,144.9361055,0,10.545,12.9767931
ORDI10894,2018-01-04,08:00:00,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 7), ('Pancake', 6)]",460.0,-37.8118411,144.9389553,1,9.805,7.4398971
ORDC04837,2018-03-27,10:42:15,Breakfast,NS,"[('Pancake', 10), ('Cereal', 7)]",389.5,-37.8116738,144.9828402,0,8.178,12.9871987
ORDK05296,2018-02-24,09:41:24,Breakfast,BK,"[('Cereal', 6), ('Coffee', 8)]",186.0,-37.8148368,144.9376909,0,9.934,16.9793844
ORDB05167,2018-10-17,17:38:01,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 7), ('Shrimp', 7)]",675.5,-37.802861,144.9522012,0,9.851,13.8854255
ORDC05612,2018-06-22,13:44:47,Lunch,NS,"[('Salad', 1), ('Fries', 4), ('Burger', 2)]",127.2,-37.8105431,145.0093151,0,10.556,15.9946726
ORDK08344,2018-10-01,16:57:27,Dinner,BK,"[('Shrimp', 1), ('Pasta', 1), ('Fish&Chips', 10), ('Salmon', 2)]",513.5,-37.8140957,144.9444699,0,9.272,15.6126113
ORDY05262,2018-06-14,13:24:30,Lunch,TP,"[('Steak', 3), ('Fries', 10), ('Chicken', 4), ('Salad', 7)]",503.4,-37.8095171,144.9637363,0,8.661,12.1132885
ORDZ07553,2018-10-07,17:17:44,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 1), ('Pasta', 8)]",331.0,-37.8212372,144.961431,0,9.055,17.267907
ORDA07988,2018-03-09,10:11:49,Breakfast,BK,"[('Coffee', 10), ('Eggs', 5), ('Pancake', 3)]",257.75,-37.8062887,144.9593388,0,7.758,12.8517287
ORDK05400,2018-09-05,16:06:45,Dinner,BK,"[('Shrimp', 5), ('Salmon', 2), ('Pasta', 2)]",407.0,-37.8149881,144.9275015,0,11.861,18.9082269
ORDX01463,2018-05-07,12:03:22,Lunch,BK,"[('Burger', 4), ('Chicken', 5), ('Salad', 7)]",404.4,-37.8016497,144.9874269,0,6.033,11.7764605
ORDB00039,2018-12-06,19:19:26,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 7), ('Pasta', 3)]",614.5,-37.8134398,144.9740272,0,8.615,13.0955981
ORDK08788,2018-01-19,08:30:25,Breakfast,BK,"[('Pancake', 1), ('Coffee', 6), ('Cereal', 1), ('Eggs', 7)]",244.25,-37.8043872,144.9478287,0,8.867,13.9641688
ORDJ05809,2018-04-30,11:53:14,Breakfast,TP,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 1)]",151.25,-37.8191116,144.9524824,0,8.59,11.3041416
ORDJ10830,2018-06-25,13:44:47,Lunch,TP,"[('Chicken', 4), ('Salad', 8), ('Fries', 7)]",349.6,-37.8241958,144.9840063,0,8.986,12.2224031
ORDC02817,2018-09-11,16:27:02,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 3)]",187.5,-37.8080863,144.9689169,0,6.946,12.931936
ORDB03575,2018-10-15,17:27:53,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 10), ('Shrimp', 10)]",1020.0,-37.8213986,144.9548658,0,8.218,12.5628702
ORDA05781,2018-01-14,08:20:16,Breakfast,BK,"[('Pancake', 6), ('Cereal', 2), ('Coffee', 7), ('Eggs', 6)]",372.0,-37.8120741,144.9744185,1,6.711,7.0415732
ORDZ10432,2018-05-12,12:23:39,Lunch,NS,"[('Burger', 6), ('Salad', 9), ('Steak', 4), ('Fries', 1), ('Chicken', 5)]",692.8,-37.8035787,144.9619986,0,7.126,14.0186378
ORDI10718,2018-12-10,19:19:26,Dinner,NS,"[('Shrimp', 3), ('Pasta', 3), ('Fish&Chips', 7)]",489.5,-37.802162,144.9762604,0,6.72,12.2785066
ORDZ00101,2018-02-28,09:51:32,Breakfast,NS,"[('Pancake', 7), ('Coffee', 10), ('Cereal', 2)]",286.75,-37.8203612,144.9777006,0,8.679,13.4839525
ORDJ09083,2018-08-07,15:16:03,Lunch,TP,"[('Salad', 8), ('Burger', 1), ('Fries', 9), ('Chicken', 3)]",372.6,-37.8004479,144.958841,0,9.689,12.7322467
ORDA00050,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 9), ('Cereal', 7), ('Eggs', 7)]",368.5,-37.8149978,144.9720111,0,6.979,12.499393
ORDZ09698,2018-08-11,15:16:03,Lunch,NS,"[('Fries', 8), ('Chicken', 2), ('Burger', 3)]",253.0,-37.819088,144.9517341,0,9.385,16.5178602
ORDK08203,2018-03-28,10:52:23,Breakfast,BK,"[('Coffee', 8), ('Cereal', 1), ('Pancake', 4), ('Eggs', 9)]",376.0,-37.7988344,144.9542646,0,8.638,13.3412781
ORDK09625,2018-07-15,14:25:21,Lunch,BK,"[('Burger', 7), ('Salad', 3), ('Fries', 1)]",280.6,-37.8064859,144.9419751,0,9.504,17.9794113
ORDK01440,2018-02-21,09:41:24,Breakfast,BK,"[('Eggs', 6), ('Coffee', 1), ('Pancake', 5)]",260.75,-37.8199049,144.956864,0,8.5,12.9551367
ORDC09933,2018-06-23,13:44:47,Lunch,NS,"[('Burger', 8), ('Chicken', 8), ('Fries', 6)]",576.0,-37.8033526,144.9696479,0,6.398,13.9627484
ORDA10573,2018-06-19,13:34:38,Lunch,BK,"[('Salad', 3), ('Chicken', 2), ('Fries', 2), ('Burger', 3)]",232.6,-37.8237716,145.0006871,0,5.288,11.1642958
ORDB03172,2018-02-23,09:41:24,Breakfast,TP,"[('Pancake', 2), ('Eggs', 3), ('Coffee', 9), ('Cereal', 9)]",371.0,-37.8237154,144.9673126,0,7.845,9.8141782
ORDY07016,2018-04-09,11:12:40,Breakfast,TP,"[('Eggs', 8), ('Pancake', 8)]",370.0,-37.8159335,144.9825903,0,9.141,11.9814718
ORDJ00312,2018-11-03,18:08:27,Dinner,TP,"[('Salmon', 8), ('Shrimp', 6), ('Fish&Chips', 2)]",722.0,-37.8110908,144.9524931,0,9.063,14.3959187
ORDA03590,2018-06-27,13:54:55,Lunch,BK,"[('Steak', 2), ('Burger', 9), ('Fries', 7)]",453.0,-37.8254573,144.9847934,0,6.865,12.7131126
ORDZ07870,2018-08-23,15:46:28,Lunch,NS,"[('Salad', 1), ('Burger', 3), ('Fries', 4), ('Chicken', 7), ('Steak', 1)]",427.2,-37.82313,144.9884985,0,9.441,15.4484995
ORDJ06553,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 1), ('Salmon', 10)]",639.0,-37.8155052,144.9662817,0,7.976,12.143013
ORDK03453,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 2), ('Eggs', 8)]",224.5,-37.8005886,144.9424587,0,9.533,14.3360028
ORDJ06302,2018-12-25,19:49:51,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 9), ('Shrimp', 8), ('Pasta', 7)]",1144.5,-37.8056468,144.9682151,0,9.353,13.4096809
ORDC09600,2018-07-24,14:45:38,Lunch,NS,"[('Chicken', 2), ('Fries', 10), ('Salad', 4)]",252.8,-37.803927,144.9496198,0,8.369,14.3753054
ORDZ01670,2018-08-18,15:36:20,Lunch,NS,"[('Chicken', 1), ('Steak', 9), ('Burger', 10)]",747.0,-37.8142704,145.0111272,0,10.816,18.1466489
ORDZ04015,2018-04-16,11:22:49,Breakfast,NS,"[('Eggs', 3), ('Pancake', 3), ('Cereal', 1)]",159.75,-37.8097814,144.9712373,0,7.285,12.3652632
ORDB06295,2018-02-18,09:31:16,Breakfast,TP,"[('Eggs', 3), ('Pancake', 3)]",138.75,-37.8063392,145.0097678,0,12.352,15.9760533
ORDY07896,2018-03-31,10:52:23,Breakfast,TP,"[('Cereal', 2), ('Pancake', 1)]",66.25,-37.807125,144.9582598,0,9.052,13.9880853
ORDA10147,2018-03-21,10:32:06,Breakfast,BK,"[('Coffee', 4), ('Pancake', 9), ('Eggs', 4), ('Cereal', 10)]",546.25,-37.8149938,144.9605383,0,7.976,12.9964558
ORDB05317,2018-09-30,16:57:27,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 8)]",678.0,-37.8243311,144.9904826,0,9.627,14.8221139
ORDK07650,2018-05-24,12:43:56,Lunch,BK,"[('Steak', 9), ('Salad', 7), ('Burger', 4), ('Chicken', 10)]",969.4,-37.8224994,144.9793968,0,7.011,12.7837434
ORDJ02716,2018-07-15,14:25:21,Lunch,TP,"[('Steak', 7), ('Burger', 10)]",625.0,-37.7998432,144.9470114,0,10.474,14.9158583
ORDI05927,2018-12-12,19:29:34,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 4), ('Salmon', 2), ('Shrimp', 3)]",466.5,-37.8143175,144.9655652,0,8.011,13.6428984
ORDC03792,2018-01-20,08:30:25,Breakfast,NS,"[('Cereal', 10), ('Pancake', 1), ('Coffee', 5), ('Eggs', 6)]",403.75,-37.8067029,144.9588676,0,7.778,14.7682072
ORDC08069,2018-02-09,09:10:59,Breakfast,NS,"[('Eggs', 4), ('Coffee', 4), ('Cereal', 2)]",160.0,-37.7993218,144.9590309,0,7.193,11.8988239
ORDZ01135,2018-11-05,18:08:27,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 3), ('Salmon', 10)]",839.0,-37.8195309,145.0045238,0,10.578,16.5115348
ORDJ03094,2018-02-24,09:41:24,Breakfast,TP,"[('Cereal', 1), ('Eggs', 6), ('Coffee', 10)]",228.0,-37.8240762,144.9685291,0,7.979,12.304238
ORDB10767,2018-03-13,10:21:58,Breakfast,TP,"[('Eggs', 3), ('Coffee', 9), ('Cereal', 4), ('Pancake', 7)]",387.25,-37.8103666,144.980047,0,9.358,12.3919577
ORDA05941,2018-03-02,09:51:32,Breakfast,BK,"[('Cereal', 10), ('Eggs', 5), ('Pancake', 6)]",465.5,-37.8198249,145.0118938,0,4.464,9.4363632
ORDI07957,2018-08-27,15:56:37,Lunch,NS,"[('Salad', 3), ('Chicken', 7), ('Fries', 1), ('Steak', 5), ('Burger', 1)]",543.6,-37.8025553,144.9812484,0,7.169,12.648179
ORDY03380,2018-04-26,11:43:05,Breakfast,TP,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 6)]",307.0,-37.8191032,144.9652444,0,7.39,10.1123721
ORDJ01702,2018-06-22,13:44:47,Lunch,TP,"[('Steak', 8), ('Chicken', 6), ('Salad', 6)]",655.2,-37.8106139,145.0104371,0,12.364,15.6141085
ORDK06596,2018-03-28,10:52:23,Breakfast,BK,"[('Pancake', 8), ('Eggs', 5), ('Coffee', 8), ('Cereal', 6)]",490.0,-37.7988344,144.9542646,0,8.638,13.7735225
ORDJ03277,2018-08-15,15:26:11,Lunch,TP,"[('Salad', 9), ('Fries', 2), ('Steak', 2), ('Chicken', 7)]",492.8,-37.8082849,144.976546,0,9.269,12.2238324
ORDJ01606,2018-01-19,08:30:25,Breakfast,TP,"[('Eggs', 3), ('Pancake', 9), ('Cereal', 2)]",326.25,-37.8143214,144.9380749,1,10.328,6.1893396
ORDK09822,2018-09-29,16:57:27,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 6)]",318.0,-37.8071565,144.950805,0,8.64,18.0184574
ORDZ06632,2018-03-06,10:01:41,Breakfast,NS,"[('Cereal', 4), ('Pancake', 9), ('Coffee', 5), ('Eggs', 5)]",449.75,-37.8128773,144.9526704,0,8.467,13.7976304
ORDC10916,2018-01-30,08:50:42,Breakfast,NS,"[('Pancake', 9), ('Eggs', 6), ('Coffee', 9)]",417.75,-37.7994435,144.9890606,0,7.981,12.9725666
ORDZ10658,2018-07-24,14:45:38,Lunch,NS,"[('Salad', 2), ('Burger', 6)]",220.4,-37.8212909,144.9681715,0,8.791,14.2788019
ORDC08965,2018-07-16,14:25:21,Lunch,NS,"[('Burger', 1), ('Salad', 3), ('Steak', 3), ('Chicken', 4)]",345.6,-37.8138638,144.9725823,0,7.828,13.349791
ORDK03653,2018-10-02,17:07:36,Dinner,BK,"[('Shrimp', 3), ('Salmon', 8), ('Pasta', 10), ('Fish&Chips', 10)]",1115.0,-37.8245751,144.9528366,0,9.143,15.9625504
ORDJ10630,2018-06-21,13:34:38,Lunch,TP,"[('Burger', 1), ('Fries', 7), ('Salad', 4), ('Chicken', 2)]",247.8,-37.8216303,144.9535812,0,8.323,11.4429396
ORDX06639,2018-05-18,12:33:48,Lunch,BK,"[('Burger', 4), ('Steak', 8), ('Chicken', 3), ('Salad', 5), ('Fries', 5)]",726.0,-37.8025227,145.0050195,0,5.317,10.8122205
ORDZ08465,2018-08-22,15:36:20,Lunch,NS,"[('Burger', 9), ('Steak', 1), ('Fries', 1), ('Salad', 7), ('Chicken', 5)]",616.4,-37.7969156,144.9646571,0,7.077,12.7019351
ORDJ06958,2018-04-23,11:43:05,Breakfast,TP,"[('Eggs', 3), ('Coffee', 5), ('Cereal', 6), ('Pancake', 2)]",278.0,-37.8174267,144.9526395,0,8.675,11.3734588
ORDY04801,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 9), ('Eggs', 5), ('Cereal', 5)]",452.25,-37.8043289,144.9501428,0,10.031,13.8523297
ORDX07677,2018-12-21,19:39:43,Dinner,BK,"[('Salmon', 6), ('Pasta', 1)]",273.5,-37.814828,144.932784,0,10.978,17.7720542
ORDB02027,2018-10-09,17:17:44,Dinner,TP,"[('Shrimp', 7), ('Salmon', 2), ('Fish&Chips', 5), ('Pasta', 1)]",662.5,-37.8179522,144.9668213,0,7.658,12.8581028
ORDI00020,2018-07-22,14:35:29,Lunch,NS,"[('Chicken', 5), ('Salad', 1), ('Steak', 6), ('Fries', 9)]",555.2,-37.8005147,144.9591748,0,7.241,14.6183074
ORDK09484,2018-02-08,09:10:59,Breakfast,BK,"[('Eggs', 9), ('Cereal', 9)]",387.0,-37.8152854,144.9578615,0,8.253,13.3732374
ORDA09670,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 4), ('Pasta', 8), ('Salmon', 3)]",699.0,-37.8244848,145.0120329,0,4.946,11.4630342
ORDY08895,2018-11-21,18:38:52,Dinner,TP,"[('Salmon', 9), ('Pasta', 4)]",479.0,-37.8082071,144.9761573,0,9.238,13.3598405
ORDB08347,2018-02-03,09:00:50,Breakfast,TP,"[('Cereal', 1), ('Pancake', 4), ('Eggs', 8), ('Coffee', 1)]",301.5,-37.8233216,144.960685,0,7.674,11.9828875
ORDX00832,2018-01-13,08:20:16,Breakfast,BK,"[('Cereal', 1), ('Coffee', 1), ('Pancake', 7), ('Eggs', 7)]",352.25,-37.8215124,144.9450873,1,9.551,8.5159887
ORDA04751,2018-10-21,17:38:01,Dinner,BK,"[('Shrimp', 7), ('Pasta', 5)]",515.5,-37.8026682,144.9652654,0,7.61,17.0614388
ORDJ00393,2018-04-24,11:43:05,Breakfast,TP,"[('Cereal', 1), ('Pancake', 3)]",93.75,-37.8187501,144.9533484,0,8.515,11.6652636
ORDY02907,2018-02-21,09:41:24,Breakfast,TP,"[('Pancake', 9), ('Eggs', 2)]",262.25,-37.8114152,145.0050906,0,11.446,13.7493088
ORDZ10340,2018-09-24,16:47:19,Dinner,NS,"[('Salmon', 10), ('Shrimp', 9), ('Pasta', 10)]",1171.0,-37.8209371,144.9472338,0,9.837,15.6181498
ORDY04416,2018-03-26,10:42:15,Breakfast,TP,"[('Coffee', 6), ('Pancake', 3), ('Eggs', 10)]",337.75,-37.8252008,144.9462692,0,8.944,12.0268001
ORDA00036,2018-10-23,17:48:10,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 7)]",413.0,-37.8197057,144.9706935,0,7.874,14.7156093
ORDK04222,2018-09-15,16:27:02,Dinner,BK,"[('Pasta', 9), ('Salmon', 10)]",657.5,-37.8173417,144.946281,0,9.362,18.556559
ORDA03810,2018-09-19,16:37:10,Dinner,BK,"[('Pasta', 8), ('Shrimp', 2)]",328.0,-37.81955,144.9723494,0,7.858,15.0683264
ORDI08213,2018-05-15,12:23:39,Lunch,NS,"[('Steak', 5), ('Chicken', 3), ('Fries', 8)]",417.0,-37.8080795,144.9692773,0,6.987,12.7615482
ORDZ10770,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 3), ('Shrimp', 2), ('Salmon', 4)]",354.5,-37.813581,144.9468707,0,9.195,14.9638831
ORDX06445,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 5)]",337.0,-37.8275232,144.9511724,0,9.396,16.1337452
ORDJ06767,2018-08-21,15:36:20,Lunch,TP,"[('Steak', 8), ('Chicken', 3)]",456.0,-37.8179189,144.9677071,0,7.733,11.1018139
ORDB07522,2018-09-19,16:37:10,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 3)]",432.5,-37.8223915,144.9525534,0,8.504,12.2768654
ORDZ04316,2018-02-16,09:31:16,Breakfast,NS,"[('Coffee', 5), ('Eggs', 6), ('Cereal', 4), ('Pancake', 2)]",302.0,-37.8102047,144.949947,0,8.635,13.7875294
ORDX05086,2018-08-10,15:16:03,Lunch,BK,"[('Salad', 9), ('Chicken', 8), ('Fries', 2), ('Burger', 5), ('Steak', 3)]",724.8,-37.8172428,144.9516426,0,9.657,15.6979821
ORDA06738,2018-09-20,16:37:10,Dinner,BK,"[('Pasta', 6), ('Salmon', 8)]",493.0,-37.819245,144.96518,0,7.778,14.7415798
ORDJ01512,2018-07-27,14:45:38,Lunch,TP,"[('Steak', 2), ('Salad', 1), ('Fries', 1), ('Chicken', 3), ('Burger', 10)]",525.2,-37.800822,144.9689705,0,9.92,13.2822728
ORDK06008,2018-12-21,19:39:43,Dinner,BK,"[('Shrimp', 9), ('Salmon', 9), ('Fish&Chips', 4)]",995.0,-37.8141155,144.9328762,0,11.06,18.5103597
ORDI00967,2018-06-28,13:54:55,Lunch,NS,"[('Burger', 1), ('Chicken', 6), ('Steak', 3)]",358.0,-37.8076335,144.9425383,0,9.404,14.8904865
ORDJ09181,2018-05-01,11:53:14,Breakfast,TP,"[('Eggs', 1), ('Coffee', 9), ('Cereal', 1)]",110.5,-37.8192241,144.9465921,0,9.189,11.4464733
ORDC02314,2018-05-01,11:53:14,Breakfast,NS,"[('Pancake', 1), ('Cereal', 6)]",150.25,-37.8030841,145.0049526,0,9.726,14.6671382
ORDJ09464,2018-06-22,13:34:38,Lunch,TP,"[('Chicken', 5), ('Steak', 7), ('Fries', 8)]",571.0,-37.8043742,145.0013652,0,11.756,14.7411778
ORDY01938,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 2), ('Pasta', 5), ('Fish&Chips', 10)]",569.5,-37.8227937,144.9891965,0,9.344,13.0153872
ORDZ09274,2018-10-23,17:48:10,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 3)]",397.5,-37.8196679,144.9714109,0,8.859,14.7879342
ORDI10333,2018-02-25,09:41:24,Breakfast,NS,"[('Coffee', 1), ('Cereal', 10)]",217.5,-37.8225551,144.9837088,0,9.13,15.9561133
ORDX03202,2018-08-18,15:36:20,Lunch,BK,"[('Fries', 8), ('Steak', 9), ('Burger', 3), ('Chicken', 5)]",754.0,-37.8135834,144.9657896,0,7.493,15.8203294
ORDI03190,2018-07-15,14:25:21,Lunch,NS,"[('Chicken', 5), ('Steak', 9), ('Fries', 9)]",673.0,-37.8201983,144.957654,0,9.165,16.7929225
ORDI10226,2018-05-10,12:13:31,Lunch,NS,"[('Steak', 8), ('Burger', 9), ('Salad', 10)]",811.0,-37.8019877,144.9637723,0,6.854,12.7831563
ORDB07029,2018-08-09,15:16:03,Lunch,TP,"[('Steak', 9), ('Burger', 9), ('Fries', 2)]",708.0,-37.8225056,144.9556357,0,8.113,12.1232313
ORDX10519,2018-08-13,15:26:11,Lunch,BK,"[('Chicken', 2), ('Steak', 5)]",289.0,-37.8131314,144.9358897,0,10.538,16.5387585
ORDI02202,2018-05-14,12:23:39,Lunch,NS,"[('Burger', 9), ('Chicken', 3)]",375.0,-37.8022755,144.9807326,0,7.108,12.4239925
ORDA03563,2018-08-26,15:46:28,Lunch,BK,"[('Burger', 2), ('Steak', 1), ('Fries', 2), ('Chicken', 4)]",259.0,-37.8131151,144.9386009,0,10.398,18.7610318
ORDJ06747,2018-05-06,12:03:22,Lunch,TP,"[('Salad', 1), ('Chicken', 1), ('Fries', 8)]",145.2,-37.8230867,145.0092817,0,11.456,16.5673322
ORDK03685,2018-12-25,19:49:51,Dinner,BK,"[('Pasta', 10), ('Salmon', 10), ('Shrimp', 7), ('Fish&Chips', 4)]",1203.0,-37.8050952,144.9685561,0,7.098,14.2976381
ORDC06084,2018-03-29,10:52:23,Breakfast,NS,"[('Cereal', 1), ('Coffee', 2)]",36.0,-37.8019171,144.9571681,0,7.486,12.2934396
ORDX09401,2018-12-30,20:00:00,Dinner,BK,"[('Shrimp', 2), ('Pasta', 10)]",383.0,-37.8159139,144.9381486,0,9.919,19.1821168
ORDX00946,2018-11-02,18:08:27,Dinner,BK,"[('Fish&Chips', 7), ('Salmon', 1)]",286.0,-37.8214803,144.9449378,0,9.562,16.0573777
ORDY09556,2018-03-14,10:21:58,Breakfast,TP,"[('Pancake', 10), ('Cereal', 4), ('Eggs', 10), ('Coffee', 5)]",584.0,-37.8141251,144.9488896,0,9.502,12.4625035
ORDX06577,2018-10-17,17:38:01,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 4)]",321.0,-37.8021541,144.9502718,0,8.785,15.6753491
ORDB01889,2018-12-23,19:49:51,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 9), ('Salmon', 6), ('Shrimp', 2)]",706.5,-37.8220093,144.9698922,0,7.855,13.8396652
ORDA10097,2018-07-03,14:05:04,Lunch,BK,"[('Chicken', 8), ('Salad', 9), ('Steak', 5), ('Burger', 7)]",852.8,-37.8115422,144.9645867,0,7.432,13.6287014
ORDJ05614,2018-08-26,15:46:28,Lunch,TP,"[('Salad', 8), ('Fries', 3), ('Steak', 7)]",488.6,-37.8110592,144.9693305,0,8.746,13.6428797
ORDB07632,2018-09-14,16:27:02,Dinner,TP,"[('Pasta', 7), ('Salmon', 1), ('Shrimp', 7)]",611.5,-37.8128986,144.9562336,0,8.59,12.8642788
ORDK05247,2018-09-17,16:37:10,Dinner,BK,"[('Salmon', 8), ('Pasta', 9), ('Fish&Chips', 5), ('Shrimp', 2)]",858.5,-37.8162667,144.9690507,0,7.308,13.900683
ORDI09660,2018-03-27,10:42:15,Breakfast,NS,"[('Coffee', 1), ('Eggs', 8)]",183.5,-37.8116738,144.9828402,0,8.178,13.1518253
ORDI07684,2018-08-11,15:16:03,Lunch,NS,"[('Salad', 2), ('Fries', 5), ('Burger', 8), ('Chicken', 2)]",406.4,-37.8189045,144.9527167,0,9.271,16.7870514
ORDI04687,2018-09-23,16:47:19,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 8)]",642.0,-37.8089317,144.9489188,0,8.846,17.0234577
ORDA09944,2018-05-23,12:43:56,Lunch,BK,"[('Burger', 6), ('Steak', 4), ('Salad', 9), ('Chicken', 3)]",616.8,-37.8167718,145.0155095,0,5.08,10.7089906
ORDK06369,2018-02-07,09:10:59,Breakfast,BK,"[('Eggs', 6), ('Pancake', 2), ('Cereal', 9), ('Coffee', 9)]",437.0,-37.8050968,144.9287544,0,10.675,16.1691347
ORDI05408,2018-03-25,10:42:15,Breakfast,NS,"[('Eggs', 8), ('Pancake', 9), ('Cereal', 1), ('Coffee', 9)]",482.75,-37.80802,144.973733,0,7.145,13.8570268
